category,user_id,holdout_review_id,holdout_asin,holdout_product_title,holdout_rating,rank_of_holdout,hit_at_10,ndcg_score,reciprocal_rank,holdout_in_candidate_pool,evaluation_mode,recommendations,recommendation_reasons,candidate_count,retrieval_sources,baseline_recommendations,baseline_rank_of_holdout,baseline_hit_at_10,baseline_ndcg_score,baseline_reciprocal_rank,recommendation_run_id,dcr_classification,status,error_message,model_name,prompt_version,persona_version,embedding_model,output_valid,reviewed_product_recommended,behaviour_passed,recommendation_run_stored,intent_plan_stored,intent_plan_has_retrieval_query,intent_plan_has_constraints,intent_plan_has_model_recorded,candidates_stored,retrieval_sources_stored,score_breakdown_stored,model_name_recorded,prompt_version_recorded,persona_version_recorded,embedding_model_recorded,governance_passed,correct_category_used,request_constraints_reflected,persona_train_products_excluded,holdout_not_wrongly_excluded,cross_domain_values_used,context_passed
Beauty_and_Personal_Care,AE3XHOX3OBSVFXACAPNFMKSUWR5Q,290a8727df0879e3e68619997a3fe961,B08CPHDF29,"Neutrogena Skin Balancing Micellar Cleansing Cloths Makeup Remover Nourishing Wipes with 100% Plant-Based Fibers, Vitamin E & Pro-Vitamin B5, Paraben-Free, Hypoallergenic, 25 Count",5.0,1.0,1.0,1.0,1.0,True,True,"[""B08CPHDF29""]","[""Matches preferred product type (cleansing wipes) with natural ingredients (plant-based fibers, Vitamin E/B5), multi-functional use (cleansing + nourishing), non-greasy texture, and fragrance-free formulation. High average rating (4.6) aligns with user's emphasis on product efficacy and ingredient transparency. Hypoallergenic and free of irritants like parabens/sulfates addresses sensitivity concerns.""]",1.0,"{""evaluation_holdout"": 1}","[""B01LSUQSB0"", ""B0C47HXVSJ"", ""B0BHMQLLR4"", ""B01K1HPA60"", ""B088XGXB36"", ""B0BWZC536Y"", ""B08KVK68F7"", ""B09GWLJPTH"", ""B0BT357Q3L"", ""B0BPTW75RG""]",,0.0,0.0,0.0,354b454a-6021-4b9f-a629-d02d878a36ac,Green,success,,qwen/qwen3-32b,task_b_intent_v1+task_b_reranker_v1,v1,sentence-transformers/all-MiniLM-L6-v2,True,False,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,True
Beauty_and_Personal_Care,AE3XHOX3OBSVFXACAPNFMKSUWR5Q,2d6e7f794ae57ebd57b8a2856afafe4e,B09B1MTSKX,"boscia 0.6% Pro-Retinol Repair + Renew Waterless Advanced Treatment - Vegan, Cruelty-Free, Natural Skin Care - For Fine Lines & Wrinkles - 1 fl oz",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AE3XHOX3OBSVFXACAPNFMKSUWR5Q,39e7d1f45f07bc60bd923fff9abc3fa8,B07Y9JB916,TYZEST Hq56 3 Pcs Replacement Shaver Head for Philips Norelco Hq55 Hq4+ Hq3,5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AE3XHOX3OBSVFXACAPNFMKSUWR5Q,3e4a0f4b405339bd275d0607b7ed17bc,B09ZKMD1VS,"Maybelline New York Fit Me Matte + Poreless Liquid Foundation, Pouch Format, 102 Fair Porcelain, 1.3 Ounce",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AE3XHOX3OBSVFXACAPNFMKSUWR5Q,608cea2fd5a540de4c6218f1904d2d71,B0BFG8VBP5,Tweezerman Emerald Shimmer Micro Mini Slant & Point Tweezer Set,5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AE3XHOX3OBSVFXACAPNFMKSUWR5Q,7017cc906e4032b4475312b118d2da05,B09NLLJFCW,"Shampoo & Conditioner Set by MyKirei By Kao, Japanese Tsubaki & Rice Water for Hair, Sustainable Bottles, 10.1 Ounces Each",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AE3XHOX3OBSVFXACAPNFMKSUWR5Q,a795b89ddd5b281a992117aadbe663bc,B09MQC8R5N,"HHKER Shower Brush with Long Handle, Soft Nylon Body Brush, Back Scrubber for Shower, Gentle Exfoliation and Improved Skin Health, Suitable for Men and Women (Transparent Handle)",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AE3XHOX3OBSVFXACAPNFMKSUWR5Q,dd101389727db57db7f164c4b72cfdc8,B0C4W9JYGN,CeraVe 100% Mineral Sunscreen SPF 30 | Body Sunscreen with Zinc Oxide & Titanium Dioxide for Sensitive Skin | With Hyaluronic Acid and Ceramides | 5 oz,5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AE47UPIXTIMONCQKKLWTGPI3Q42A,1e4a35d800d478b390c7dd1a4f21033a,B07JKD21NW,BESHA INC Verisol Collagen Bioactive Peptides (Natural Collagen Powder) Made in Germany - 2 Month Supply,4.0,6.0,1.0,0.3562071871080222,0.16666666666666666,True,True,"[""B07X5F9WRQ"", ""B09QGZF5Z3"", ""B07WGQN6ZQ"", ""B0B6GPB89S"", ""B07KZBNWQR"", ""B07JKD21NW"", ""B0C65PT53G"", ""B0B5V4MVTZ"", ""B07Q41X18H"", ""B0BRTM9F5R""]","[""This matches the request because it mentions non gmo."", ""This matches the request because it mentions non gmo."", ""This matches the request because it mentions non gmo."", ""This fits the request through quality."", ""This fits the request through quality."", ""This fits the request through quality."", ""This fits the request through product quality score 0.96, preference match score 0.30."", ""This fits the request through product quality score 0.96, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30.""]",26.0,"{""collaborative"": 25, ""evaluation_holdout"": 1}","[""B00QWO9P0O"", ""B07VSHHNB3"", ""B07PQ8WTC4"", ""B07W94X4QJ"", ""B0C3M2NBS7"", ""B08FMHVMM6"", ""B00EZ1ZTFG"", ""B0BWK813BD"", ""B0C4VTPT1Y"", ""B0C8L7JQ6B""]",,0.0,0.0,0.0,1270f2f8-caef-44b7-93a3-1078f4c72325,Green,success,,qwen/qwen3-32b,task_b_intent_v1+task_b_reranker_v1,v1,sentence-transformers/all-MiniLM-L6-v2,True,False,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,True
Health_and_Household,AE47UPIXTIMONCQKKLWTGPI3Q42A,61adc79d501f9fbc8938dcf794cac9c6,B086ZM2VBC,"Eco-Friendly Plant-Based Scrubber, Set of Three",5.0,,0.0,0.0,0.0,True,True,"[""B07GP55VHM"", ""B0C9FD2QRV"", ""B0CFBMJJJH"", ""B076K6G8G9"", ""B00VE9B9II"", ""B0C7LP5C8K"", ""B016P6U2F0"", ""B091F4V5V8"", ""B00ANL560A"", ""B09XVPTQZP""]","[""This matches the request because it mentions non gmo."", ""This matches the request because it mentions non gmo."", ""This matches the request because it mentions non gmo."", ""This matches the request because it mentions non gmo."", ""This matches the request because it mentions non gmo."", ""This matches the request because it mentions non gmo."", ""This matches the request because it mentions non gmo."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.96, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30.""]",51.0,"{""collaborative"": 25, ""request_query"": 22, ""attribute_match"": 25, ""preference_vector"": 47, ""evaluation_holdout"": 1}","[""B00QWO9P0O"", ""B07VSHHNB3"", ""B07PQ8WTC4"", ""B07W94X4QJ"", ""B0C3M2NBS7"", ""B08FMHVMM6"", ""B00EZ1ZTFG"", ""B0BWK813BD"", ""B0C4VTPT1Y"", ""B0C8L7JQ6B""]",,0.0,0.0,0.0,3451d371-db75-44d8-af5b-715b15377478,Yellow,success,,qwen/qwen3-32b,task_b_intent_v1+task_b_reranker_v1,v1,sentence-transformers/all-MiniLM-L6-v2,True,False,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,True
Health_and_Household,AE47UPIXTIMONCQKKLWTGPI3Q42A,390ce6025d7ab9134acfa13d317b3268,B01FHUJ1ZW,"Seventh Generation Power+ Dishwasher Detergent Packs for Sparkling Dishes Fresh Citrus Scent Dishwasher Tabs, 40 Count, Pack of 2 (Packaging May Vary)",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AE47UPIXTIMONCQKKLWTGPI3Q42A,b7bfb8014e2fa99897654da050a39862,B0944DQNZD,"MUELLER Sports Medicine 4-Way Stretch Knee Support Sleeve, For Men and Women, Black, L/XL",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AE47UPIXTIMONCQKKLWTGPI3Q42A,c4941d292ad5475795849241eec9b32e,B09FSM7RL2,"Boiron SleepCalm Sleep Aid for Deep, Relaxing, Restful Nighttime Sleep - Melatonin-Free and Non Habit-Forming - 60 Count (Pack of 2)",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AE47UPIXTIMONCQKKLWTGPI3Q42A,f08e8efcb37650c221f4a1533375b225,B08HPN9SNL,"NOVA Medical Products NOVA Medical Products Designer Heavy Duty Walking Cane with Offset Handle 500 lb. Weight Capacity Bariatric Lightweight Adjustable Walking Stick with Carrying Strap, Purple",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics,AE4QO4BZ4S4DD3A2EXHUCIECTYWA,39c79f767d69851392da5381afa8a6ef,B08Y18HY3F,"JVC Gumy in Ear Earbud Headphones, Powerful Sound, Comfortable and Secure Fit, Silicone Ear Pieces S/M/L - HAFX7V Purple",5.0,,0.0,0.0,0.0,True,True,"[""B0BMVBQZ9T"", ""B0036E8V08"", ""B087NHB75D"", ""B00HEEOQBO"", ""B094Y1K678"", ""B07ZPPZYTS"", ""B088CTT6KZ"", ""B0921HN6QM"", ""B002J9HBIO"", ""B00FB50SBU""]","[""This matches the request because it mentions long battery life."", ""This matches the request because it mentions long battery life."", ""This matches the request because it mentions long battery life."", ""This fits the request through product quality score 0.96, preference match score 0.30."", ""This fits the request through product quality score 0.90, preference match score 0.30."", ""This fits the request through product quality score 0.92, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.90, preference match score 0.30."", ""This fits the request through product quality score 0.92, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30.""]",51.0,"{""collaborative"": 25, ""attribute_match"": 23, ""preference_vector"": 50, ""evaluation_holdout"": 1}","[""B0BGNG1294"", ""B08CLNX58K"", ""B09V1FT19S"", ""B0BSFT117F"", ""B073JWXGNT"", ""B0BRZG5TK4"", ""B073JYC4XM"", ""B09ZQ4GHM8"", ""B0BPL157WQ"", ""B0BJW5LJ4J""]",,0.0,0.0,0.0,57a74760-501c-4df0-8082-5da720a8f489,Yellow,success,,qwen/qwen3-32b,task_b_intent_v1+task_b_reranker_v1,v1,sentence-transformers/all-MiniLM-L6-v2,True,False,True,True,True,True,False,True,True,True,,True,True,True,True,True,True,True,True,True,,True
Electronics,AE4QO4BZ4S4DD3A2EXHUCIECTYWA,a9f90ea91238f7fcb4f051a97f207ac5,B07MJDYH21,DTech DVI Male to HDMI Female Adapter Bi-Directional DVI-D Port Converter,5.0,,0.0,0.0,0.0,True,True,"[""B0BMVBQZ9T"", ""B0036E8V08"", ""B087NHB75D"", ""B00HEEOQBO"", ""B094Y1K678"", ""B07ZPPZYTS"", ""B088CTT6KZ"", ""B0921HN6QM"", ""B002J9HBIO"", ""B00FB50SBU""]","[""This matches the request because it mentions long battery life."", ""This matches the request because it mentions long battery life."", ""This matches the request because it mentions long battery life."", ""This fits the request through product quality score 0.96, preference match score 0.30."", ""This fits the request through product quality score 0.90, preference match score 0.30."", ""This fits the request through product quality score 0.92, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.90, preference match score 0.30."", ""This fits the request through product quality score 0.92, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30.""]",51.0,"{""collaborative"": 25, ""attribute_match"": 23, ""preference_vector"": 50, ""evaluation_holdout"": 1}","[""B0BGNG1294"", ""B08CLNX58K"", ""B09V1FT19S"", ""B0BSFT117F"", ""B073JWXGNT"", ""B0BRZG5TK4"", ""B073JYC4XM"", ""B09ZQ4GHM8"", ""B0BPL157WQ"", ""B0BJW5LJ4J""]",,0.0,0.0,0.0,83614698-6db9-4d0e-87c3-0c82a9d860aa,Yellow,success,,qwen/qwen3-32b,task_b_intent_v1+task_b_reranker_v1,v1,sentence-transformers/all-MiniLM-L6-v2,True,False,True,True,True,True,False,True,True,True,,True,True,True,True,True,True,True,True,True,,True
Electronics,AE4QO4BZ4S4DD3A2EXHUCIECTYWA,be5b5bfaa700e467340474a8871dcd8c,B00OUM1GTI,DSLRKIT 4AAA(LR03) to C Size Parallel Battery Adapter Holder (Pack of 4),5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics,AE4QO4BZ4S4DD3A2EXHUCIECTYWA,c85a5288fd7a27dfddd34acfbe70cdd4,B07YY1B692,"Galaxy Tab A 8.0 Case 2019 , LUCKYCAT Slim Design Matte TPU Rubber Soft Skin Silicone Protective Cover for Samsung Galaxy tab A 8.0 inch 2019 Tablet (SM-T290/t295/t297)",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics,AE4QO4BZ4S4DD3A2EXHUCIECTYWA,823ea0e10c1f9f281d8f78ec28af479d,B096RH8MC1,"USB 3.0 Extension Cable, 15FT High Speed Extension Cable USB A Male to Female Extension Cord for Playstation/Xbox/Flash Drive/Card Reader/Hard Drive/Keyboard/Printer/Scanner (Red, 1Pack 15FT)",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics,AE4QO4BZ4S4DD3A2EXHUCIECTYWA,d62841940125408e92fc306eee7ecd45,B07MCTZ3LZ,Arteck 2.4G Wireless Keyboard and Mouse Combo Ultra Compact Slim Stainless Full Size Keyboard and Ergonomic Mouse for Computer/Desktop/PC/Laptop and Windows 10/8/7 Build in Rechargeable Battery,5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics,AE4SX2IMZGVQSS5SFWP6NEE2HQ4Q,049733ab1e5db36d2a29f023b67b4eac,B077WC3HQD,"Woods 41008 Surge Protector One 3-prong Power Outlet LED Indicator Light and Alarm, 1080J, White",5.0,,0.0,0.0,0.0,True,True,"[""B00DULWSXI"", ""B07CP9ZQ72"", ""B09ZQ4GHM8"", ""B09N17TFLP"", ""B006U1YUZE"", ""B07B1BZ74S"", ""B08Z7BR6HX"", ""B01N9E9KYP"", ""B00IK66LP4"", ""B004K1EOCA""]","[""This matches the request because it mentions reliability."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.90, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.86, preference match score 0.30."", ""This fits the request through product quality score 0.86, preference match score 0.30."", ""This fits the request through product quality score 0.92, preference match score 0.30."", ""This fits the request through product quality score 0.88, preference match score 0.30.""]",51.0,"{""collaborative"": 25, ""attribute_match"": 25, ""preference_vector"": 50, ""evaluation_holdout"": 1}","[""B0BGNG1294"", ""B08CLNX58K"", ""B09V1FT19S"", ""B073JWXGNT"", ""B0BRZG5TK4"", ""B073JYC4XM"", ""B09ZQ4GHM8"", ""B0BPL157WQ"", ""B0BJW5LJ4J"", ""B01N75TWSA""]",,0.0,0.0,0.0,f6ae53ff-2332-44bf-8e41-f11b8c4a06d1,Yellow,success,,qwen/qwen3-32b,task_b_intent_v1+task_b_reranker_v1,v1,sentence-transformers/all-MiniLM-L6-v2,True,False,True,True,True,True,False,True,True,True,,True,True,True,True,True,True,True,True,True,,True
Electronics,AE4SX2IMZGVQSS5SFWP6NEE2HQ4Q,b9f59f5188392b83585280fce71dbd95,B09XYMSZLL,"GE 6-Outlet Surge Protector, 15 Ft Extension Cord, Power Strip, 800 Joules, Flat Plug, Twist-to-Close Safety Covers, Protected Indicator Light, UL Listed, White, 50768",5.0,,0.0,0.0,0.0,True,True,"[""B00DULWSXI"", ""B07CP9ZQ72"", ""B09ZQ4GHM8"", ""B09N17TFLP"", ""B006U1YUZE"", ""B07B1BZ74S"", ""B08Z7BR6HX"", ""B01N9E9KYP"", ""B00IK66LP4"", ""B004K1EOCA""]","[""This matches the request because it mentions reliability."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.90, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.86, preference match score 0.30."", ""This fits the request through product quality score 0.86, preference match score 0.30."", ""This fits the request through product quality score 0.92, preference match score 0.30."", ""This fits the request through product quality score 0.88, preference match score 0.30.""]",51.0,"{""collaborative"": 25, ""request_query"": 42, ""attribute_match"": 24, ""preference_vector"": 50, ""evaluation_holdout"": 1}","[""B0BGNG1294"", ""B08CLNX58K"", ""B09V1FT19S"", ""B073JWXGNT"", ""B0BRZG5TK4"", ""B073JYC4XM"", ""B09ZQ4GHM8"", ""B0BPL157WQ"", ""B0BJW5LJ4J"", ""B01N75TWSA""]",,0.0,0.0,0.0,9c7ac9f2-7284-489f-b13b-7fd48db187ff,Yellow,success,,qwen/qwen3-32b,task_b_intent_v1+task_b_reranker_v1,v1,sentence-transformers/all-MiniLM-L6-v2,True,False,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,True
Electronics,AE4SX2IMZGVQSS5SFWP6NEE2HQ4Q,f07539a0ad38b686609004c1859bcba0,B0C1P8HWFV,"Corsair MP600 PRO LPX 1TB M.2 NVMe PCIe x4 Gen4 SSD - Optimized for PS5 (Up to 7,100MB/sec Sequential Read & 5,800MB/sec Sequential Write Speeds, High-Speed Interface, Compact Form Factor) Black",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics,AE4SX2IMZGVQSS5SFWP6NEE2HQ4Q,75e9cba2f3bec9a1ce53c39ffe7aae15,B0BQ3766Q3,"Geekria Comfort Velour Replacement Ear Pads for Skullcandy Hesh, Hesh 2.0, Hesh 2 Wireless, Crusher Over-Ear Headphones Ear Cushions, Headset Earpads, Ear Cups Cover Repair Parts (Black)",4.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics,AE4SX2IMZGVQSS5SFWP6NEE2HQ4Q,768d51f4601a6a6d093ff3fcd8480102,B06Y4433HF,2PC x 1.5V D Size Battery Holder Box Container Two Wires(Black Plastic),5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics,AE4SX2IMZGVQSS5SFWP6NEE2HQ4Q,0891a3933d51c32c5b8dfd3309188f43,B0742G22Q5,JENSEN® Cassette Player/Recorder,4.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics,AE4SX2IMZGVQSS5SFWP6NEE2HQ4Q,7c061dad1e8aa17dc156d30a2cf49bed,B0BRZPCQNJ,SanDisk 64GB 2-Pack Ultra microSDXC UHS-I Memory Card (2x64GB) with Adapter - SDSQUAB-064G-GN6MT,5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics,AE4SX2IMZGVQSS5SFWP6NEE2HQ4Q,84408eee2eadbf230b2bd329839e2b2d,B08H8Y6QCJ,"Made for Amazon Remote Cover Case for Fire TV Edition, Fire TV Omni Series, and Fire TV 4-series",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics,AE4SX2IMZGVQSS5SFWP6NEE2HQ4Q,a136e4ac556806e9354dc031d88060e8,B0B285L64J,"RCA 3-Device Palm-Sized Universal Remote, Long Range IR, Replaces Most Major Remote Brands, Designed for Comfort, RCR503BE",4.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics,AE4SX2IMZGVQSS5SFWP6NEE2HQ4Q,ac3b1e907ed8a26a16d96deaf19b1e9b,B07BZ5SY18,SanDisk Industrial MLC MicroSD SDHC UHS-I Class 10 SDSDQAF3-008G-I with SanDisk Adapter (8GB),5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics,AE4SX2IMZGVQSS5SFWP6NEE2HQ4Q,ea59aeb5e4d89926dc27d3882cd62105,B07J3BCHZY,Hermitshell Hard Case for AfterShokz Trekz Air/AfterShokz Aeropex/Titanium Mini/Shokz OpenRun Pro Open Ear Wireless Bone Conduction Headphones AS650 / AS800 (Black) (Only Case),5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics,AE4SX2IMZGVQSS5SFWP6NEE2HQ4Q,f624c36e83eb5e113d147e2bd3df0648,B0BPZFW1JH,"SAMSUNG MUF-256AB/AM FIT Plus 256GB - 400MB/s USB 3.1 Flash Drive, Gunmetal Gray",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics,AE4TWMGIMVJ64G6JXGA6OKSMTXVQ,0828ac546b0ef6df95fa5191edbb5c40,B07MMDKYRH,MWRF Source 2PC BNC Male Plug to 2X 4mm Dual Banana Female Jack Socket Binding Post RF Coax Coaxial Splitter Connector Adapter Adaptor (BNC Male - Banana Female),5.0,,0.0,0.0,0.0,True,True,"[""B0BNRY4FPN"", ""B09NRSKW3B"", ""B077V7LF7J"", ""B07H6GSFYC"", ""B07H3W1FD8"", ""B0C25CVMJS"", ""B0C61DPG8S"", ""B00QGOQ2BA"", ""B0BG9GCSM4"", ""B07H72WMLN""]","[""This fits the request through reliability."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.90, preference match score 0.30."", ""This fits the request through product quality score 0.88, preference match score 0.30."", ""This fits the request through product quality score 0.88, preference match score 0.30."", ""This fits the request through product quality score 0.86, preference match score 0.30."", ""This fits the request through product quality score 0.86, preference match score 0.30."", ""This fits the request through product quality score 0.84, preference match score 0.30."", ""This fits the request through product quality score 0.84, preference match score 0.30."", ""This fits the request through product quality score 0.82, preference match score 0.30.""]",26.0,"{""collaborative"": 25, ""evaluation_holdout"": 1}","[""B0BGNG1294"", ""B08CLNX58K"", ""B09V1FT19S"", ""B0BSFT117F"", ""B073JWXGNT"", ""B0BRZG5TK4"", ""B073JYC4XM"", ""B09ZQ4GHM8"", ""B0BPL157WQ"", ""B0BJW5LJ4J""]",,0.0,0.0,0.0,9fa38f92-fc52-4439-a8ab-0ffb21240974,Yellow,success,,qwen/qwen3-32b,task_b_intent_v1+task_b_reranker_v1,v1,sentence-transformers/all-MiniLM-L6-v2,True,False,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,True
